"year_week","region","number_healthcare_workers","number_cases","population","incidence","cases_0-4","inc_0-4","cases_5-14","inc_5-14","cases_15-64","inc_15-64","cases_65+","inc_65+"
"2020-06","Emilia Romagna",69,1095,86192,12.7,234,38.98,417,25.7,407,9.34,37,1.81
"2020-06","Tuscany",44,591,71699,8.24,113,44.72,158,22.94,285,7.09,35,1.58
"2020-06","Umbria",9,155,10235,15.14,54,57.94,76,30.61,24,5.05,1,0.48
"2020-06","Marche",19,524,20501,25.56,115,33.81,241,32.13,149,21.49,19,7.13
"2020-06","Lazio",104,2094,133869,15.64,281,54.86,640,47.08,1057,12.54,116,3.76
"2020-06","Abruzzo",55,1038,63940,16.23,130,48.02,288,35.79,497,12.72,123,8.71
"2020-06","Molise",9,142,8970,15.83,35,58.92,43,43.57,53,10.23,11,4.98
"2020-06","Campania",26,320,32761,9.77,41,14.46,119,21.74,141,7.4,19,3.51
"2020-06","Apulia",99,1417,119411,11.87,292,60.51,386,32.49,635,8.41,104,3.82
"2020-06","Basilicata",9,202,10857,18.61,20,21.62,61,25.44,116,19.68,5,3.05
"2020-06","Calabria",0,0,0,0,0,0,0,0,0,0,0,0
"2020-06","Sicily",79,887,99823,8.89,41,24.2,118,20.27,585,8.74,143,5.64
"2020-06","Sardinia",5,47,6104,7.7,11,16.85,18,13.7,16,5.65,2,1.53
"2020-07","Piedmont",49,727,63240,11.5,221,38.39,185,17.62,282,8.62,39,2.74
"2020-07","Aosta Valley",5,61,7122,8.57,0,0,2,20.62,45,9.09,14,6.75
"2020-07","Lombardy",118,2115,155366,13.61,515,35.53,743,24.2,757,9.61,100,3.18
"2020-07","AP Bolzano",7,77,9744,7.9,24,17.54,27,11.8,26,5.81,0,0
"2020-07","AP Trento",11,163,15034,10.84,41,48.58,59,24.88,54,6.4,9,2.66
"2020-07","Veneto",78,897,101297,8.86,148,26.84,312,20.33,396,6.99,41,1.72
"2020-07","Friuli-Venezia Giulia",13,131,15937,8.22,26,15.67,59,14.22,42,5.86,4,1.35
"2020-07","Liguria",17,166,20677,8.03,23,19.71,43,16.44,81,7.41,19,3.18
"2020-07","Emilia Romagna",60,772,74118,10.42,142,27.08,288,20.99,308,8.23,34,1.92
"2020-07","Tuscany",37,539,61219,8.8,103,40.76,158,23.24,248,7.45,30,1.61
"2020-07","Umbria",11,155,12116,12.79,48,51.5,76,30.34,29,4.92,2,0.72
"2020-07","Marche",19,363,21932,16.55,90,32.74,169,28.68,92,9.79,12,3.08
"2020-07","Lazio",101,1551,129552,11.97,211,43.35,383,29.74,852,10.41,105,3.5
"2020-07","Abruzzo",46,768,52461,14.64,119,46.56,171,22.79,391,12.54,87,7.75
"2020-07","Molise",7,87,7389,11.77,21,50,24,43.8,31,6.85,11,5.8
"2020-07","Campania",43,456,55183,8.26,81,14.58,169,16.05,168,5.75,38,3.85
"2020-07","Apulia",75,862,86826,9.93,172,52.55,215,27.59,404,7.24,71,3.56
"2020-07","Basilicata",10,177,11965,14.79,27,23.58,52,17.76,93,15.13,5,2.86
"2020-07","Calabria",0,0,0,0,0,0,0,0,0,0,0,0
"2020-07","Sicily",83,965,106624,9.05,54,26.96,148,22.89,617,8.64,146,5.47
"2020-07","Sardinia",12,85,14475,5.87,26,15.28,37,13.3,20,2.88,2,0.66
"2020-08","Piedmont",57,781,76809,10.17,138,27.83,187,20.89,390,8.9,66,3.46
"2020-08","Aosta Valley",5,227,6661,34.08,40,100.5,79,103.13,22,5.62,86,54.4
"2020-08","Lombardy",107,1669,141313,11.81,378,27.77,585,20.36,621,8.8,85,2.99
"2020-08","AP Bolzano",7,77,10313,7.47,19,20.93,29,18.46,26,4.47,3,1.49
"2020-08","AP Trento",10,165,12911,12.78,47,42.77,64,21.92,48,7.78,6,2.21
"2020-08","Veneto",72,759,92159,8.24,116,21.03,283,18.56,310,6.17,50,2.37
"2020-08","Friuli-Venezia Giulia",15,144,18878,7.63,33,15.63,49,10.27,53,6.26,9,2.55
"2020-08","Liguria",17,154,19655,7.84,19,23.46,30,15.01,87,7.94,18,3.05
"2020-08","Emilia Romagna",61,789,75590,10.44,175,33.45,290,21.78,297,7.63,27,1.49
"2020-08","Tuscany",40,486,66343,7.33,88,34.82,136,19.98,231,6.22,31,1.56
"2020-08","Umbria",12,144,13576,10.61,45,48.28,67,26.58,31,4.54,1,0.3
"2020-08","Marche",17,361,18570,19.44,106,33.58,166,23.91,81,13.48,8,3.25
"2020-08","Lazio",104,1324,133824,9.89,188,36.7,371,27.28,680,8.07,85,2.76
"2020-08","Abruzzo",48,573,56150,10.2,105,37.31,151,17.57,251,7.54,66,5.76
"2020-08","Molise",9,82,8970,9.14,18,30.3,15,15.2,39,7.53,10,4.53
"2020-08","Campania",51,416,67430,6.17,105,19.02,122,11.43,165,4.17,24,2.05
"2020-08","Apulia",82,706,98547,7.16,118,32.14,145,15.38,384,6.08,59,2.64
"2020-08","Basilicata",8,73,9718,7.51,18,19.63,20,9.11,32,6.25,3,2.02
"2020-08","Calabria",0,0,0,0,0,0,0,0,0,0,0,0
"2020-08","Sicily",85,903,108259,8.34,62,30.97,146,22.4,564,7.82,131,4.74
"2020-08","Sardinia",5,43,6558,6.56,23,35.11,16,12.08,3,0.97,1,0.68
"2020-09","Piedmont",53,535,70650,7.57,94,17.67,131,13.27,264,6.79,46,2.77
"2020-09","Aosta Valley",4,20,5524,3.62,0,0,0,0,19,4.88,1,0.64
"2020-09","Lombardy",102,1051,136060,7.72,209,16.19,252,9.18,519,7.57,71,2.61
"2020-09","AP Bolzano",8,67,11501,5.83,13,9.56,19,8.33,34,5.82,1,0.5
"2020-09","AP Trento",11,135,14990,9.01,33,39.1,55,23.39,41,4.88,6,1.77
"2020-09","Veneto",67,530,86767,6.11,80,18.69,139,11.69,272,5.46,39,1.88
"2020-09","Friuli-Venezia Giulia",13,95,16654,5.7,18,10.85,27,6.47,38,4.91,12,3.89
"2020-09","Liguria",18,99,21705,4.56,14,12,19,7.29,59,5.09,7,1.11
"2020-09","Emilia Romagna",63,708,78970,8.97,135,25.77,192,13.43,335,8.31,46,2.41
"2020-09","Tuscany",42,491,68297,7.19,82,32.45,123,17.86,258,6.74,28,1.36
"2020-09","Umbria",11,115,12179,9.44,35,37.55,52,20.88,26,4.32,2,0.73
"2020-09","Marche",21,386,22971,16.8,73,23.29,189,27.45,112,12.12,12,3.23
"2020-09","Lazio",104,990,133824,7.4,131,25.58,283,20.81,509,6.04,67,2.18
"2020-09","Abruzzo",48,596,56051,10.63,118,36.85,152,15.89,281,8.87,45,3.87
"2020-09","Molise",9,49,8970,5.46,11,18.52,8,8.11,23,4.44,7,3.17
"2020-09","Campania",45,265,59019,4.49,36,5.93,116,10.03,100,3.2,13,1.29
"2020-09","Apulia",86,663,101375,6.54,106,24.35,145,13.95,356,5.63,56,2.4
"2020-09","Basilicata",11,92,13957,6.59,10,10.3,20,7.93,60,7.4,2,0.85
"2020-09","Calabria",0,0,0,0,0,0,0,0,0,0,0,0
"2020-09","Sicily",90,876,113394,7.73,61,30.45,127,19.32,558,7.34,130,4.52
"2020-09","Sardinia",8,60,10087,5.95,24,23.41,20,10.64,14,2.81,2,0.91
"2020-10","Piedmont",53,459,69475,6.61,65,12.06,72,7.18,263,7.01,59,3.56
"2020-10","Aosta Valley",2,14,3119,4.49,0,0,2,76.92,12,5.47,0,0
"2020-10","Lombardy",95,809,124620,6.49,80,6.63,73,2.86,569,9.14,87,3.51
"2020-10","AP Bolzano",4,30,5657,5.3,0,0,0,0,30,9.24,0,0
"2020-10","AP Trento",10,59,13842,4.26,7,8.86,12,5.11,36,4.75,4,1.28
"2020-10","Veneto",62,247,79711,3.1,27,6.55,32,2.87,164,3.63,24,1.24
"2020-10","Friuli-Venezia Giulia",15,66,19351,3.41,6,3.62,10,2.37,43,4.6,7,1.69
"2020-10","Liguria",13,42,14241,2.95,9,11.11,9,4.66,23,3.14,1,0.24
"2020-10","Emilia Romagna",53,379,68222,5.56,63,17,52,4.78,244,6.73,20,1.15
"2020-10","Tuscany",35,368,58501,6.29,79,35.52,64,10.84,200,6.14,25,1.4
"2020-10","Umbria",11,76,12783,5.95,23,32.67,37,18.72,16,2.35,0,0
"2020-10","Marche",14,173,15408,11.23,39,19.94,44,9.84,81,12.55,9,3.56
"2020-10","Lazio",105,868,135027,6.43,93,18.16,221,16.23,490,5.75,64,2.06
"2020-10","Abruzzo",41,369,49080,7.52,59,27.65,75,10.5,187,6.43,48,4.49
"2020-10","Molise",9,56,8970,6.24,20,33.67,12,12.16,20,3.86,4,1.81
"2020-10","Campania",23,117,28716,4.07,18,6.04,48,8.19,47,2.97,4,0.98
"2020-10","Apulia",112,589,134070,4.39,95,15.26,138,9.21,311,3.75,45,1.5
"2020-10","Basilicata",10,59,11547,5.11,10,8.31,19,6.27,30,5.36,0,0
"2020-10","Calabria",0,0,0,0,0,0,0,0,0,0,0,0
"2020-10","Sicily",78,644,98311,6.55,31,21.25,54,10.95,464,6.98,95,3.74
"2020-10","Sardinia",2,30,2442,12.29,10,28.99,14,24.56,6,5.41,0,0
"2020-14","Piedmont",40,83,52062,1.59,7,1.66,5,0.6,60,2.15,11,0.94
"2020-14","Aosta Valley",4,3,5610,0.53,0,0,0,0,3,0.76,0,0
"2020-14","Lombardy",79,267,102073,2.62,4,0.42,15,0.72,204,3.96,44,2.18
"2020-14","AP Bolzano",6,21,8810,2.38,0,0,0,0,18,3.78,3,1.84
"2020-14","AP Trento",5,4,7247,0.55,0,0,0,0,4,0.93,0,0
"2020-14","Veneto",40,9,51795,0.17,0,0,0,0,6,0.2,3,0.23
"2020-14","Friuli-Venezia Giulia",13,9,16625,0.54,1,0.6,2,0.48,6,0.78,0,0
"2020-14","Liguria",12,21,14032,1.5,0,0,1,0.39,16,2.31,4,1.18
"2020-14","Emilia Romagna",32,30,39986,0.75,3,1.04,4,0.52,19,0.96,4,0.42
"2020-14","Tuscany",26,25,45022,0.56,2,2.42,0,0,18,0.67,5,0.33
"2020-14","Umbria",3,2,2591,0.77,0,0,2,1.1,0,0,0,0
"2020-14","Marche",7,11,7979,1.38,1,1.05,2,0.77,7,2.2,1,0.8
"2020-14","Lazio",105,75,135027,0.56,7,1.37,6,0.44,54,0.63,8,0.26
"2020-14","Abruzzo",33,44,37284,1.18,3,1.45,2,0.31,31,1.46,8,1.06
"2020-14","Molise",9,6,8970,0.67,0,0,0,0,5,0.97,1,0.45
"2020-14","Campania",16,8,20544,0.39,0,0,2,0.66,5,0.4,1,0.31
"2020-14","Apulia",72,75,85226,0.88,1,0.32,5,0.62,56,1.04,13,0.65
"2020-14","Basilicata",2,0,2357,0,0,0,0,0,0,0,0,0
"2020-14","Calabria",0,0,0,0,0,0,0,0,0,0,0,0
"2020-14","Sicily",81,171,103018,1.66,2,1,4,0.63,127,1.85,38,1.46
"2020-14","Sardinia",1,0,1634,0,0,0,0,0,0,0,0,0
"2020-17","Piedmont",36,45,47663,0.94,7,2.14,6,0.99,26,0.97,6,0.51
"2020-17","Aosta Valley",4,0,5606,0,0,0,0,0,0,0,0,0
"2020-17","Lombardy",89,108,117059,0.92,11,1.03,4,0.19,76,1.23,17,0.72
"2020-17","AP Bolzano",6,2,8810,0.23,0,0,0,0,2,0.42,0,0
"2020-17","AP Trento",4,3,6173,0.49,0,0,0,0,2,0.48,1,0.53
"2020-17","Veneto",42,0,54031,0,0,0,0,0,0,0,0,0
"2020-17","Friuli-Venezia Giulia",7,0,9726,0,0,0,0,0,0,0,0,0
"2020-17","Liguria",10,4,10391,0.38,0,0,0,0,4,0.91,0,0
"2020-17","Emilia Romagna",30,13,37229,0.35,1,0.37,5,0.66,5,0.28,2,0.23
"2020-17","Tuscany",32,17,53269,0.32,1,0.45,0,0,12,0.41,4,0.25
"2020-17","Umbria",3,0,2392,0,0,0,0,0,0,0,0,0
"2020-17","Marche",3,3,3896,0.77,0,0,0,0,3,1.48,0,0
"2020-17","Lazio",105,16,135027,0.12,1,0.2,3,0.22,9,0.11,3,0.1
"2020-17","Abruzzo",37,20,41966,0.48,1,0.42,2,0.31,10,0.41,7,0.79
"2020-17","Molise",9,0,8970,0,0,0,0,0,0,0,0,0
"2020-17","Campania",17,4,22515,0.18,0,0,0,0,4,0.28,0,0
"2020-17","Apulia",65,22,77389,0.28,3,0.82,2,0.24,12,0.25,5,0.28
"2020-17","Basilicata",1,0,1182,0,0,0,0,0,0,0,0,0
"2020-17","Calabria",0,0,0,0,0,0,0,0,0,0,0,0
"2020-17","Sicily",86,57,108629,0.52,1,0.59,0,0,35,0.48,21,0.75
"2020-17","Sardinia",2,0,2519,0,0,0,0,0,0,0,0,0
